epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
150,8661.84,0.26039,0.8543,1,0.88164,0.000847336,0.000847336,0.000847336
151,8719.76,0.24965,0.88079,1,1.06254,0.000841835,0.000841835,0.000841835
152,8777.54,0.26352,0.78146,1,0.46665,0.000836334,0.000836334,0.000836334
153,8835.69,0.25135,0.88079,1,1.02803,0.000830833,0.000830833,0.000830833
154,8893.67,0.22207,0.82781,1,nan,0.000825332,0.000825332,0.000825332
155,8951.36,0.22459,0.86093,1,nan,0.000819831,0.000819831,0.000819831
156,9008.77,0.22887,0.87417,1,nan,0.000814329,0.000814329,0.000814329
157,9066.3,0.23696,0.86755,1,nan,0.000808828,0.000808828,0.000808828
158,9123.78,0.20788,0.88079,1,nan,0.000803327,0.000803327,0.000803327
159,9181.5,0.22258,0.88079,1,nan,0.000797826,0.000797826,0.000797826
160,9239.35,0.26864,0.86093,1,1.48503,0.000792325,0.000792325,0.000792325
161,9297.19,0.23017,0.78808,1,0.89282,0.000786824,0.000786824,0.000786824
162,9354.96,0.2066,0.88742,1,1.01485,0.000781323,0.000781323,0.000781323
163,9412.64,0.18761,0.90066,1,1.14258,0.000775822,0.000775822,0.000775822
164,9470.35,0.27411,0.8543,1,1.01362,0.000770321,0.000770321,0.000770321
165,9527.85,0.23746,0.88079,1,1.17461,0.00076482,0.00076482,0.00076482
166,9585.65,0.2232,0.89404,1,0.95364,0.000759318,0.000759318,0.000759318
167,9643.45,0.24216,0.86093,1,0.91377,0.000753817,0.000753817,0.000753817
168,9701.38,0.26936,0.87417,1,1.17432,0.000748316,0.000748316,0.000748316
169,9759.21,0.22053,0.87417,1,1.32637,0.000742815,0.000742815,0.000742815
170,9816.63,0.19844,0.84768,1,0.9094,0.000737314,0.000737314,0.000737314
171,9874.09,0.18863,0.8543,1,nan,0.000731813,0.000731813,0.000731813
172,9931.78,0.18505,0.84106,1,nan,0.000726312,0.000726312,0.000726312
173,9989.29,0.20362,0.88742,1,nan,0.000720811,0.000720811,0.000720811
174,10046.7,0.15741,0.87417,1,nan,0.00071531,0.00071531,0.00071531
175,10105.1,0.21874,0.87417,1,nan,0.000709809,0.000709809,0.000709809
176,10162.9,0.20384,0.88079,1,1.49712,0.000704307,0.000704307,0.000704307
177,10220.6,0.22752,0.88079,1,nan,0.000698806,0.000698806,0.000698806
178,10277.9,0.23026,0.88742,1,1.16147,0.000693305,0.000693305,0.000693305
179,10335.5,0.23228,0.86755,1,0.63037,0.000687804,0.000687804,0.000687804
180,10393,0.19027,0.86093,1,0.93257,0.000682303,0.000682303,0.000682303
181,10450.6,0.20769,0.87417,1,1.19072,0.000676802,0.000676802,0.000676802
182,10508.3,0.17484,0.8543,1,0.70244,0.000671301,0.000671301,0.000671301
183,10566.6,0.21997,0.82781,1,0.6854,0.0006658,0.0006658,0.0006658
184,10624.9,0.22252,0.80795,1,0.82515,0.000660299,0.000660299,0.000660299
185,10683.4,0.15592,0.86755,1,1.20033,0.000654798,0.000654798,0.000654798
186,10741.7,0.2505,0.87417,1,nan,0.000649297,0.000649297,0.000649297
187,10800.3,0.16107,0.90728,1,0.85825,0.000643795,0.000643795,0.000643795
188,10858.7,0.20177,0.88079,1,0.86353,0.000638294,0.000638294,0.000638294
189,10917,0.17993,0.86093,1,0.83008,0.000632793,0.000632793,0.000632793
190,10974.4,0.19503,0.87417,1,1.26865,0.000627292,0.000627292,0.000627292
191,11032.2,0.16561,0.88742,1,0.90903,0.000621791,0.000621791,0.000621791
192,11090.4,0.20189,0.84106,1,0.92388,0.00061629,0.00061629,0.00061629
193,11148.6,0.18357,0.86093,1,0.84673,0.000610789,0.000610789,0.000610789
194,11206.4,0.14718,0.86093,1,0.80605,0.000605288,0.000605288,0.000605288
195,11264.4,0.17366,0.88079,1,1.43066,0.000599787,0.000599787,0.000599787
196,11322.6,0.1617,0.89404,1,0.89125,0.000594286,0.000594286,0.000594286
197,11380.4,0.17312,0.89404,1,1.11377,0.000588784,0.000588784,0.000588784
198,11438.4,0.18474,0.88742,1,0.95692,0.000583283,0.000583283,0.000583283
199,11496.2,0.16403,0.90066,1,1.36426,0.000577782,0.000577782,0.000577782
200,11554.3,0.18555,0.87417,1,1.0187,0.000572281,0.000572281,0.000572281
201,11612.2,0.13351,0.90066,1,1.59355,0.00056678,0.00056678,0.00056678
202,11670,0.20888,0.89404,1,0.84638,0.000561279,0.000561279,0.000561279
203,11727.9,0.18344,0.86093,1,1.0064,0.000555778,0.000555778,0.000555778
204,11785.6,0.1867,0.87417,1,1.11841,0.000550277,0.000550277,0.000550277
205,11843,0.15965,0.88079,1,1.1947,0.000544776,0.000544776,0.000544776
206,11900.6,0.13998,0.88742,1,1.30447,0.000539275,0.000539275,0.000539275
207,11958,0.1581,0.89404,1,1.49514,0.000533773,0.000533773,0.000533773
208,12015.9,0.17396,0.86755,1,1.30349,0.000528272,0.000528272,0.000528272
209,12073.8,0.17245,0.8543,1,1.27137,0.000522771,0.000522771,0.000522771
210,12131.4,0.15337,0.8543,1,1.45986,0.00051727,0.00051727,0.00051727
211,12190.1,0.14605,0.86093,1,1.22217,0.000511769,0.000511769,0.000511769
212,12248.6,0.18996,0.87417,1,1.62275,0.000506268,0.000506268,0.000506268
213,12306.9,0.1697,0.84768,1,0.90591,0.000500767,0.000500767,0.000500767
214,12364.8,0.15669,0.87417,1,1.35264,0.000495266,0.000495266,0.000495266
215,12422.4,0.17934,0.88742,1,1.31143,0.000489765,0.000489765,0.000489765
216,12479.9,0.16795,0.84106,1,1.08247,0.000484263,0.000484263,0.000484263
217,12537.8,0.15435,0.90066,1,1.54189,0.000478762,0.000478762,0.000478762
218,12595.8,0.15098,0.87417,1,1.17588,0.000473261,0.000473261,0.000473261
219,12653.7,0.14364,0.88742,1,1.27771,0.00046776,0.00046776,0.00046776
220,12711.6,0.13603,0.90728,1,1.52913,0.000462259,0.000462259,0.000462259
221,12769.1,0.16685,0.88079,1,1.35339,0.000456758,0.000456758,0.000456758
222,12827.1,0.21595,0.88079,1,1.22388,0.000451257,0.000451257,0.000451257
223,12884.8,0.1744,0.88079,1,1.23367,0.000445756,0.000445756,0.000445756
224,12942.4,0.15666,0.87417,1,1.29077,0.000440255,0.000440255,0.000440255
225,12999.8,0.17163,0.88079,1,1.26934,0.000434754,0.000434754,0.000434754
226,13057.5,0.13258,0.89404,1,1.5434,0.000429253,0.000429253,0.000429253
227,13115.2,0.19177,0.88742,1,1.48693,0.000423751,0.000423751,0.000423751
228,13173.1,0.1411,0.89404,1,1.32808,0.00041825,0.00041825,0.00041825
229,13231,0.13073,0.89404,1,1.64224,0.000412749,0.000412749,0.000412749
230,13289,0.14229,0.88079,1,1.8752,0.000407248,0.000407248,0.000407248
231,13347.2,0.15632,0.87417,1,1.97451,0.000401747,0.000401747,0.000401747
232,13404.8,0.12696,0.90066,1,1.30386,0.000396246,0.000396246,0.000396246
233,13462.7,0.11229,0.89404,1,1.55059,0.000390745,0.000390745,0.000390745
234,13520.3,0.17921,0.88742,1,1.44977,0.000385244,0.000385244,0.000385244
235,13578.1,0.13946,0.89404,1,0.94899,0.000379743,0.000379743,0.000379743
236,13635.6,0.13525,0.88079,1,1.24104,0.000374242,0.000374242,0.000374242
237,13693.5,0.13622,0.88742,1,1.73799,0.00036874,0.00036874,0.00036874
238,13751.1,0.13327,0.88742,1,1.12378,0.000363239,0.000363239,0.000363239
